dni,ghi,period_end,time,period
77,566,2023-12-25 16:00:00+00:00,16:00:00,PT60M
201,691,2023-12-25 17:00:00+00:00,17:00:00,PT60M
0,355,2023-12-25 18:00:00+00:00,18:00:00,PT60M
25,428,2023-12-25 19:00:00+00:00,19:00:00,PT60M
4,374,2023-12-25 20:00:00+00:00,20:00:00,PT60M
53,375,2023-12-25 21:00:00+00:00,21:00:00,PT60M
0,158,2023-12-25 22:00:00+00:00,22:00:00,PT60M
0,52,2023-12-25 23:00:00+00:00,23:00:00,PT60M
0,1,2023-12-26 00:00:00+00:00,00:00:00,PT60M
0,0,2023-12-26 01:00:00+00:00,01:00:00,PT60M
0,0,2023-12-26 02:00:00+00:00,02:00:00,PT60M
0,0,2023-12-26 03:00:00+00:00,03:00:00,PT60M
0,0,2023-12-26 04:00:00+00:00,04:00:00,PT60M
0,0,2023-12-26 05:00:00+00:00,05:00:00,PT60M
0,0,2023-12-26 06:00:00+00:00,06:00:00,PT60M
0,0,2023-12-26 07:00:00+00:00,07:00:00,PT60M
0,0,2023-12-26 08:00:00+00:00,08:00:00,PT60M
0,0,2023-12-26 09:00:00+00:00,09:00:00,PT60M
0,0,2023-12-26 10:00:00+00:00,10:00:00,PT60M
0,0,2023-12-26 11:00:00+00:00,11:00:00,PT60M
0,23,2023-12-26 12:00:00+00:00,12:00:00,PT60M
0,125,2023-12-26 13:00:00+00:00,13:00:00,PT60M
212,384,2023-12-26 14:00:00+00:00,14:00:00,PT60M
342,568,2023-12-26 15:00:00+00:00,15:00:00,PT60M
477,745,2023-12-26 16:00:00+00:00,16:00:00,PT60M
79,567,2023-12-26 17:00:00+00:00,17:00:00,PT60M
0,372,2023-12-26 18:00:00+00:00,18:00:00,PT60M
0,319,2023-12-26 19:00:00+00:00,19:00:00,PT60M
0,327,2023-12-26 20:00:00+00:00,20:00:00,PT60M
0,213,2023-12-26 21:00:00+00:00,21:00:00,PT60M
0,99,2023-12-26 22:00:00+00:00,22:00:00,PT60M
0,25,2023-12-26 23:00:00+00:00,23:00:00,PT60M
0,0,2023-12-27 00:00:00+00:00,00:00:00,PT60M
0,0,2023-12-27 01:00:00+00:00,01:00:00,PT60M
0,0,2023-12-27 02:00:00+00:00,02:00:00,PT60M
0,0,2023-12-27 03:00:00+00:00,03:00:00,PT60M
0,0,2023-12-27 04:00:00+00:00,04:00:00,PT60M
0,0,2023-12-27 05:00:00+00:00,05:00:00,PT60M
0,0,2023-12-27 06:00:00+00:00,06:00:00,PT60M
0,0,2023-12-27 07:00:00+00:00,07:00:00,PT60M
0,0,2023-12-27 08:00:00+00:00,08:00:00,PT60M
0,0,2023-12-27 09:00:00+00:00,09:00:00,PT60M
0,0,2023-12-27 10:00:00+00:00,10:00:00,PT60M
0,0,2023-12-27 11:00:00+00:00,11:00:00,PT60M
38,36,2023-12-27 12:00:00+00:00,12:00:00,PT60M
674,274,2023-12-27 13:00:00+00:00,13:00:00,PT60M
475,447,2023-12-27 14:00:00+00:00,14:00:00,PT60M
821,709,2023-12-27 15:00:00+00:00,15:00:00,PT60M
287,653,2023-12-27 16:00:00+00:00,16:00:00,PT60M
97,632,2023-12-27 17:00:00+00:00,17:00:00,PT60M
42,547,2023-12-27 18:00:00+00:00,18:00:00,PT60M
0,355,2023-12-27 19:00:00+00:00,19:00:00,PT60M
0,223,2023-12-27 20:00:00+00:00,20:00:00,PT60M
7,312,2023-12-27 21:00:00+00:00,21:00:00,PT60M
0,174,2023-12-27 22:00:00+00:00,22:00:00,PT60M
0,24,2023-12-27 23:00:00+00:00,23:00:00,PT60M
0,1,2023-12-28 00:00:00+00:00,00:00:00,PT60M
0,0,2023-12-28 01:00:00+00:00,01:00:00,PT60M
0,0,2023-12-28 02:00:00+00:00,02:00:00,PT60M
0,0,2023-12-28 03:00:00+00:00,03:00:00,PT60M
0,0,2023-12-28 04:00:00+00:00,04:00:00,PT60M
0,0,2023-12-28 05:00:00+00:00,05:00:00,PT60M
0,0,2023-12-28 06:00:00+00:00,06:00:00,PT60M
0,0,2023-12-28 07:00:00+00:00,07:00:00,PT60M
0,0,2023-12-28 08:00:00+00:00,08:00:00,PT60M
0,0,2023-12-28 09:00:00+00:00,09:00:00,PT60M
0,0,2023-12-28 10:00:00+00:00,10:00:00,PT60M
0,0,2023-12-28 11:00:00+00:00,11:00:00,PT60M
0,30,2023-12-28 12:00:00+00:00,12:00:00,PT60M
184,207,2023-12-28 13:00:00+00:00,13:00:00,PT60M
499,448,2023-12-28 14:00:00+00:00,14:00:00,PT60M
338,568,2023-12-28 15:00:00+00:00,15:00:00,PT60M
387,708,2023-12-28 16:00:00+00:00,16:00:00,PT60M
199,677,2023-12-28 17:00:00+00:00,17:00:00,PT60M
20,439,2023-12-28 18:00:00+00:00,18:00:00,PT60M
0,300,2023-12-28 19:00:00+00:00,19:00:00,PT60M
0,203,2023-12-28 20:00:00+00:00,20:00:00,PT60M
0,221,2023-12-28 21:00:00+00:00,21:00:00,PT60M
0,92,2023-12-28 22:00:00+00:00,22:00:00,PT60M
0,31,2023-12-28 23:00:00+00:00,23:00:00,PT60M
0,1,2023-12-29 00:00:00+00:00,00:00:00,PT60M
0,0,2023-12-29 01:00:00+00:00,01:00:00,PT60M
0,0,2023-12-29 02:00:00+00:00,02:00:00,PT60M
0,0,2023-12-29 03:00:00+00:00,03:00:00,PT60M
0,0,2023-12-29 04:00:00+00:00,04:00:00,PT60M
0,0,2023-12-29 05:00:00+00:00,05:00:00,PT60M
0,0,2023-12-29 06:00:00+00:00,06:00:00,PT60M
0,0,2023-12-29 07:00:00+00:00,07:00:00,PT60M
0,0,2023-12-29 08:00:00+00:00,08:00:00,PT60M
0,0,2023-12-29 09:00:00+00:00,09:00:00,PT60M
0,0,2023-12-29 10:00:00+00:00,10:00:00,PT60M
0,0,2023-12-29 11:00:00+00:00,11:00:00,PT60M
35,35,2023-12-29 12:00:00+00:00,12:00:00,PT60M
218,214,2023-12-29 13:00:00+00:00,13:00:00,PT60M
803,516,2023-12-29 14:00:00+00:00,14:00:00,PT60M
956,750,2023-12-29 15:00:00+00:00,15:00:00,PT60M
915,889,2023-12-29 16:00:00+00:00,16:00:00,PT60M
706,903,2023-12-29 17:00:00+00:00,17:00:00,PT60M
320,745,2023-12-29 18:00:00+00:00,18:00:00,PT60M
72,596,2023-12-29 19:00:00+00:00,19:00:00,PT60M
46,496,2023-12-29 20:00:00+00:00,20:00:00,PT60M
0,225,2023-12-29 21:00:00+00:00,21:00:00,PT60M
1,182,2023-12-29 22:00:00+00:00,22:00:00,PT60M
7,85,2023-12-29 23:00:00+00:00,23:00:00,PT60M
0,2,2023-12-30 00:00:00+00:00,00:00:00,PT60M
0,0,2023-12-30 01:00:00+00:00,01:00:00,PT60M
0,0,2023-12-30 02:00:00+00:00,02:00:00,PT60M
0,0,2023-12-30 03:00:00+00:00,03:00:00,PT60M
0,0,2023-12-30 04:00:00+00:00,04:00:00,PT60M
0,0,2023-12-30 05:00:00+00:00,05:00:00,PT60M
0,0,2023-12-30 06:00:00+00:00,06:00:00,PT60M
0,0,2023-12-30 07:00:00+00:00,07:00:00,PT60M
0,0,2023-12-30 08:00:00+00:00,08:00:00,PT60M
0,0,2023-12-30 09:00:00+00:00,09:00:00,PT60M
0,0,2023-12-30 10:00:00+00:00,10:00:00,PT60M
0,0,2023-12-30 11:00:00+00:00,11:00:00,PT60M
59,39,2023-12-30 12:00:00+00:00,12:00:00,PT60M
483,252,2023-12-30 13:00:00+00:00,13:00:00,PT60M
341,413,2023-12-30 14:00:00+00:00,14:00:00,PT60M
587,651,2023-12-30 15:00:00+00:00,15:00:00,PT60M
730,835,2023-12-30 16:00:00+00:00,16:00:00,PT60M
637,881,2023-12-30 17:00:00+00:00,17:00:00,PT60M
48,553,2023-12-30 18:00:00+00:00,18:00:00,PT60M
0,478,2023-12-30 19:00:00+00:00,19:00:00,PT60M
12,435,2023-12-30 20:00:00+00:00,20:00:00,PT60M
27,375,2023-12-30 21:00:00+00:00,21:00:00,PT60M
1,135,2023-12-30 22:00:00+00:00,22:00:00,PT60M
0,77,2023-12-30 23:00:00+00:00,23:00:00,PT60M
0,2,2023-12-31 00:00:00+00:00,00:00:00,PT60M
0,0,2023-12-31 01:00:00+00:00,01:00:00,PT60M
0,0,2023-12-31 02:00:00+00:00,02:00:00,PT60M
0,0,2023-12-31 03:00:00+00:00,03:00:00,PT60M
0,0,2023-12-31 04:00:00+00:00,04:00:00,PT60M
0,0,2023-12-31 05:00:00+00:00,05:00:00,PT60M
0,0,2023-12-31 06:00:00+00:00,06:00:00,PT60M
0,0,2023-12-31 07:00:00+00:00,07:00:00,PT60M
0,0,2023-12-31 08:00:00+00:00,08:00:00,PT60M
0,0,2023-12-31 09:00:00+00:00,09:00:00,PT60M
0,0,2023-12-31 10:00:00+00:00,10:00:00,PT60M
0,0,2023-12-31 11:00:00+00:00,11:00:00,PT60M
0,18,2023-12-31 12:00:00+00:00,12:00:00,PT60M
0,135,2023-12-31 13:00:00+00:00,13:00:00,PT60M
263,392,2023-12-31 14:00:00+00:00,14:00:00,PT60M
866,727,2023-12-31 15:00:00+00:00,15:00:00,PT60M
751,839,2023-12-31 16:00:00+00:00,16:00:00,PT60M
121,576,2023-12-31 17:00:00+00:00,17:00:00,PT60M
0,235,2023-12-31 18:00:00+00:00,18:00:00,PT60M
0,315,2023-12-31 19:00:00+00:00,19:00:00,PT60M
3,398,2023-12-31 20:00:00+00:00,20:00:00,PT60M
0,256,2023-12-31 21:00:00+00:00,21:00:00,PT60M
0,162,2023-12-31 22:00:00+00:00,22:00:00,PT60M
0,53,2023-12-31 23:00:00+00:00,23:00:00,PT60M
0,1,2024-01-01 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-01 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-01 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-01 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-01 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-01 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-01 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-01 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-01 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-01 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-01 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-01 11:00:00+00:00,11:00:00,PT60M
0,22,2024-01-01 12:00:00+00:00,12:00:00,PT60M
16,168,2024-01-01 13:00:00+00:00,13:00:00,PT60M
295,401,2024-01-01 14:00:00+00:00,14:00:00,PT60M
128,491,2024-01-01 15:00:00+00:00,15:00:00,PT60M
325,691,2024-01-01 16:00:00+00:00,16:00:00,PT60M
674,902,2024-01-01 17:00:00+00:00,17:00:00,PT60M
310,742,2024-01-01 18:00:00+00:00,18:00:00,PT60M
0,220,2024-01-01 19:00:00+00:00,19:00:00,PT60M
0,277,2024-01-01 20:00:00+00:00,20:00:00,PT60M
0,136,2024-01-01 21:00:00+00:00,21:00:00,PT60M
0,113,2024-01-01 22:00:00+00:00,22:00:00,PT60M
0,67,2024-01-01 23:00:00+00:00,23:00:00,PT60M
0,1,2024-01-02 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-02 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-02 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-02 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-02 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-02 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-02 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-02 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-02 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-02 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-02 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-02 11:00:00+00:00,11:00:00,PT60M
0,23,2024-01-02 12:00:00+00:00,12:00:00,PT60M
75,185,2024-01-02 13:00:00+00:00,13:00:00,PT60M
82,323,2024-01-02 14:00:00+00:00,14:00:00,PT60M
0,377,2024-01-02 15:00:00+00:00,15:00:00,PT60M
0,424,2024-01-02 16:00:00+00:00,16:00:00,PT60M
0,487,2024-01-02 17:00:00+00:00,17:00:00,PT60M
0,560,2024-01-02 18:00:00+00:00,18:00:00,PT60M
101,635,2024-01-02 19:00:00+00:00,19:00:00,PT60M
63,525,2024-01-02 20:00:00+00:00,20:00:00,PT60M
0,298,2024-01-02 21:00:00+00:00,21:00:00,PT60M
0,151,2024-01-02 22:00:00+00:00,22:00:00,PT60M
0,56,2024-01-02 23:00:00+00:00,23:00:00,PT60M
0,2,2024-01-03 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-03 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-03 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-03 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-03 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-03 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-03 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-03 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-03 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-03 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-03 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-03 11:00:00+00:00,11:00:00,PT60M
108,38,2024-01-03 12:00:00+00:00,12:00:00,PT60M
271,196,2024-01-03 13:00:00+00:00,13:00:00,PT60M
5,280,2024-01-03 14:00:00+00:00,14:00:00,PT60M
0,318,2024-01-03 15:00:00+00:00,15:00:00,PT60M
0,410,2024-01-03 16:00:00+00:00,16:00:00,PT60M
59,551,2024-01-03 17:00:00+00:00,17:00:00,PT60M
66,525,2024-01-03 18:00:00+00:00,18:00:00,PT60M
0,185,2024-01-03 19:00:00+00:00,19:00:00,PT60M
0,137,2024-01-03 20:00:00+00:00,20:00:00,PT60M
0,229,2024-01-03 21:00:00+00:00,21:00:00,PT60M
0,137,2024-01-03 22:00:00+00:00,22:00:00,PT60M
0,71,2024-01-03 23:00:00+00:00,23:00:00,PT60M
0,2,2024-01-04 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-04 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-04 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-04 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-04 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-04 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-04 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-04 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-04 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-04 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-04 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-04 11:00:00+00:00,11:00:00,PT60M
0,21,2024-01-04 12:00:00+00:00,12:00:00,PT60M
402,229,2024-01-04 13:00:00+00:00,13:00:00,PT60M
193,368,2024-01-04 14:00:00+00:00,14:00:00,PT60M
340,565,2024-01-04 15:00:00+00:00,15:00:00,PT60M
122,597,2024-01-04 16:00:00+00:00,16:00:00,PT60M
1,540,2024-01-04 17:00:00+00:00,17:00:00,PT60M
0,450,2024-01-04 18:00:00+00:00,18:00:00,PT60M
0,339,2024-01-04 19:00:00+00:00,19:00:00,PT60M
5,349,2024-01-04 20:00:00+00:00,20:00:00,PT60M
482,553,2024-01-04 21:00:00+00:00,21:00:00,PT60M
472,364,2024-01-04 22:00:00+00:00,22:00:00,PT60M
0,48,2024-01-04 23:00:00+00:00,23:00:00,PT60M
0,3,2024-01-05 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-05 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-05 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-05 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-05 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-05 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-05 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-05 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-05 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-05 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-05 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-05 11:00:00+00:00,11:00:00,PT60M
10,29,2024-01-05 12:00:00+00:00,12:00:00,PT60M
601,259,2024-01-05 13:00:00+00:00,13:00:00,PT60M
536,448,2024-01-05 14:00:00+00:00,14:00:00,PT60M
404,597,2024-01-05 15:00:00+00:00,15:00:00,PT60M
544,777,2024-01-05 16:00:00+00:00,16:00:00,PT60M
353,776,2024-01-05 17:00:00+00:00,17:00:00,PT60M
681,932,2024-01-05 18:00:00+00:00,18:00:00,PT60M
475,808,2024-01-05 19:00:00+00:00,19:00:00,PT60M
448,699,2024-01-05 20:00:00+00:00,20:00:00,PT60M
737,626,2024-01-05 21:00:00+00:00,21:00:00,PT60M
95,255,2024-01-05 22:00:00+00:00,22:00:00,PT60M
0,54,2024-01-05 23:00:00+00:00,23:00:00,PT60M
0,1,2024-01-06 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-06 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-06 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-06 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-06 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-06 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-06 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-06 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-06 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-06 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-06 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-06 11:00:00+00:00,11:00:00,PT60M
125,38,2024-01-06 12:00:00+00:00,12:00:00,PT60M
668,262,2024-01-06 13:00:00+00:00,13:00:00,PT60M
893,525,2024-01-06 14:00:00+00:00,14:00:00,PT60M
966,751,2024-01-06 15:00:00+00:00,15:00:00,PT60M
943,905,2024-01-06 16:00:00+00:00,16:00:00,PT60M
399,791,2024-01-06 17:00:00+00:00,17:00:00,PT60M
290,763,2024-01-06 18:00:00+00:00,18:00:00,PT60M
0,315,2024-01-06 19:00:00+00:00,19:00:00,PT60M
0,225,2024-01-06 20:00:00+00:00,20:00:00,PT60M
0,300,2024-01-06 21:00:00+00:00,21:00:00,PT60M
0,127,2024-01-06 22:00:00+00:00,22:00:00,PT60M
1,88,2024-01-06 23:00:00+00:00,23:00:00,PT60M
0,3,2024-01-07 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-07 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-07 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-07 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-07 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-07 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-07 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-07 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-07 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-07 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-07 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-07 11:00:00+00:00,11:00:00,PT60M
155,40,2024-01-07 12:00:00+00:00,12:00:00,PT60M
718,266,2024-01-07 13:00:00+00:00,13:00:00,PT60M
898,526,2024-01-07 14:00:00+00:00,14:00:00,PT60M
976,754,2024-01-07 15:00:00+00:00,15:00:00,PT60M
1007,926,2024-01-07 16:00:00+00:00,16:00:00,PT60M
855,970,2024-01-07 17:00:00+00:00,17:00:00,PT60M
246,740,2024-01-07 18:00:00+00:00,18:00:00,PT60M
526,826,2024-01-07 19:00:00+00:00,19:00:00,PT60M
579,745,2024-01-07 20:00:00+00:00,20:00:00,PT60M
276,465,2024-01-07 21:00:00+00:00,21:00:00,PT60M
137,279,2024-01-07 22:00:00+00:00,22:00:00,PT60M
77,109,2024-01-07 23:00:00+00:00,23:00:00,PT60M
0,4,2024-01-08 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-08 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-08 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-08 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-08 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-08 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-08 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-08 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-08 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-08 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-08 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-08 11:00:00+00:00,11:00:00,PT60M
0,26,2024-01-08 12:00:00+00:00,12:00:00,PT60M
0,129,2024-01-08 13:00:00+00:00,13:00:00,PT60M
0,223,2024-01-08 14:00:00+00:00,14:00:00,PT60M
6,385,2024-01-08 15:00:00+00:00,15:00:00,PT60M
0,435,2024-01-08 16:00:00+00:00,16:00:00,PT60M
0,493,2024-01-08 17:00:00+00:00,17:00:00,PT60M
0,244,2024-01-08 18:00:00+00:00,18:00:00,PT60M
46,585,2024-01-08 19:00:00+00:00,19:00:00,PT60M
292,641,2024-01-08 20:00:00+00:00,20:00:00,PT60M
166,415,2024-01-08 21:00:00+00:00,21:00:00,PT60M
0,201,2024-01-08 22:00:00+00:00,22:00:00,PT60M
0,82,2024-01-08 23:00:00+00:00,23:00:00,PT60M
0,4,2024-01-09 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-09 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-09 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-09 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-09 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-09 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-09 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-09 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-09 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-09 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-09 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-09 11:00:00+00:00,11:00:00,PT60M
52,30,2024-01-09 12:00:00+00:00,12:00:00,PT60M
694,259,2024-01-09 13:00:00+00:00,13:00:00,PT60M
374,383,2024-01-09 14:00:00+00:00,14:00:00,PT60M
30,415,2024-01-09 15:00:00+00:00,15:00:00,PT60M
0,380,2024-01-09 16:00:00+00:00,16:00:00,PT60M
174,676,2024-01-09 17:00:00+00:00,17:00:00,PT60M
20,469,2024-01-09 18:00:00+00:00,18:00:00,PT60M
0,351,2024-01-09 19:00:00+00:00,19:00:00,PT60M
0,336,2024-01-09 20:00:00+00:00,20:00:00,PT60M
221,456,2024-01-09 21:00:00+00:00,21:00:00,PT60M
0,165,2024-01-09 22:00:00+00:00,22:00:00,PT60M
0,45,2024-01-09 23:00:00+00:00,23:00:00,PT60M
0,4,2024-01-10 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-10 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-10 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-10 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-10 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-10 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-10 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-10 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-10 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-10 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-10 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-10 11:00:00+00:00,11:00:00,PT60M
0,22,2024-01-10 12:00:00+00:00,12:00:00,PT60M
209,198,2024-01-10 13:00:00+00:00,13:00:00,PT60M
344,403,2024-01-10 14:00:00+00:00,14:00:00,PT60M
410,586,2024-01-10 15:00:00+00:00,15:00:00,PT60M
461,734,2024-01-10 16:00:00+00:00,16:00:00,PT60M
42,588,2024-01-10 17:00:00+00:00,17:00:00,PT60M
54,570,2024-01-10 18:00:00+00:00,18:00:00,PT60M
366,763,2024-01-10 19:00:00+00:00,19:00:00,PT60M
91,487,2024-01-10 20:00:00+00:00,20:00:00,PT60M
81,377,2024-01-10 21:00:00+00:00,21:00:00,PT60M
312,341,2024-01-10 22:00:00+00:00,22:00:00,PT60M
17,101,2024-01-10 23:00:00+00:00,23:00:00,PT60M
0,4,2024-01-11 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-11 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-11 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-11 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-11 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-11 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-11 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-11 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-11 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-11 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-11 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-11 11:00:00+00:00,11:00:00,PT60M
80,32,2024-01-11 12:00:00+00:00,12:00:00,PT60M
707,257,2024-01-11 13:00:00+00:00,13:00:00,PT60M
896,518,2024-01-11 14:00:00+00:00,14:00:00,PT60M
978,747,2024-01-11 15:00:00+00:00,15:00:00,PT60M
935,897,2024-01-11 16:00:00+00:00,16:00:00,PT60M
808,950,2024-01-11 17:00:00+00:00,17:00:00,PT60M
547,866,2024-01-11 18:00:00+00:00,18:00:00,PT60M
99,632,2024-01-11 19:00:00+00:00,19:00:00,PT60M
239,612,2024-01-11 20:00:00+00:00,20:00:00,PT60M
169,463,2024-01-11 21:00:00+00:00,21:00:00,PT60M
3,205,2024-01-11 22:00:00+00:00,22:00:00,PT60M
8,92,2024-01-11 23:00:00+00:00,23:00:00,PT60M
0,5,2024-01-12 00:00:00+00:00,00:00:00,PT60M
0,0,2024-01-12 01:00:00+00:00,01:00:00,PT60M
0,0,2024-01-12 02:00:00+00:00,02:00:00,PT60M
0,0,2024-01-12 03:00:00+00:00,03:00:00,PT60M
0,0,2024-01-12 04:00:00+00:00,04:00:00,PT60M
0,0,2024-01-12 05:00:00+00:00,05:00:00,PT60M
0,0,2024-01-12 06:00:00+00:00,06:00:00,PT60M
0,0,2024-01-12 07:00:00+00:00,07:00:00,PT60M
0,0,2024-01-12 08:00:00+00:00,08:00:00,PT60M
0,0,2024-01-12 09:00:00+00:00,09:00:00,PT60M
0,0,2024-01-12 10:00:00+00:00,10:00:00,PT60M
0,0,2024-01-12 11:00:00+00:00,11:00:00,PT60M
0,19,2024-01-12 12:00:00+00:00,12:00:00,PT60M
5,98,2024-01-12 13:00:00+00:00,13:00:00,PT60M
332,401,2024-01-12 14:00:00+00:00,14:00:00,PT60M
241,530,2024-01-12 15:00:00+00:00,15:00:00,PT60M
169,623,2024-01-12 16:00:00+00:00,16:00:00,PT60M
11,503,2024-01-12 17:00:00+00:00,17:00:00,PT60M
0,444,2024-01-12 18:00:00+00:00,18:00:00,PT60M
3,542,2024-01-12 19:00:00+00:00,19:00:00,PT60M
34,467,2024-01-12 20:00:00+00:00,20:00:00,PT60M
